the_geom,lng,street,city,state,latitude,the_geom_webmercator,district_number,block,side,lat,longitude
0101000020E6100000DCF8F6883AC952C0984F7B8972F84340,-75.144197694,S 24TH ST,Philadelphia, PA,39.940995393,0101000020110F0000C603B274F5E85FC11BC9E0E586875241,27,2000,B/S,39.940995393,-75.144197694
0101000020E610000040388CA096CF52C0885184FF6DF94340,-75.243568551,CARPENTER ST,Philadelphia, PA,39.9486693760001,0101000020110F000017E623EFC2F35FC1AAA8AE769D885241,1,2400,B/S,39.9486693760001,-75.243568551
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,1,1800,B/S,39.9427968210001,-75.17392512
0101000020E610000094A62E37BDCD52C048B785514AF94340,-75.2146738009999,S FARRAGUT,Philadelphia, PA,39.947580519,0101000020110F0000A86E03CC9EF05FC1EAAEA9EF75885241,2,299,B/S,39.947580519,-75.2146738009999
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,-75.2447584289999,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,23,1300,B/S,39.9472477620001,-75.2447584289999
0101000020E61000003CD1289C3EC952C060A1D29F75F84340,-75.1444464109999,S 45TH ST,Philadelphia, PA,39.9410896090001,0101000020110F000073A3AA60FCE85FC125365C518A875241,2,1200,W/S,39.9410896090001,-75.1444464109999
0101000020E610000058186B7D46D052C0805BF06F7EFC4340,-75.254302363,HAVERFORD ST,Philadelphia, PA,39.972608559,0101000020110F00001E8D9EA7EDF45FC1E67630A8028C5241,3,3200,B/S,39.972608559,-75.254302363
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,S 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,1,500,E/S,39.9410484530001,-75.144184864
0101000020E610000054EF6B823AC952C0B8357C8772F84340,-75.144196134,S 22ND ST,Philadelphia, PA,39.9409951550001,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,1,299,W/S,39.9409951550001,-75.144196134
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,S 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,1,400,W/S,39.940994441,-75.1441914549999
0101000020E610000068E5B6613AC952C050B4807D72F84340,-75.144188336,N 12TH ST,Philadelphia, PA,39.9409939650001,0101000020110F0000B7580632F5E85FC141D39BD886875241,11,5400,B/S,39.9409939650001,-75.144188336
0101000020E6100000D4D199FD3FC952C058E9AF4374F84340,-75.144530678,S 64TH ST,Philadelphia, PA,39.9410481080001,0101000020110F0000D4B905B9FEE85FC10789B8CF88875241,2,2100,B/S,39.9410481080001,-75.144530678
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,-75.2448395979999,WHARTON,Philadelphia, PA,39.944922854,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,23,600,B/S,39.944922854,-75.2448395979999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,2600,N/S,39.949027147,-75.240329865
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,5,200,N/S,39.95402434,-75.2302704959999
0101000020E6100000E456101C3AC952C0703CC53574F84340,-75.14417173,S 07TH ST,Philadelphia, PA,39.9410464490001,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,22,900,B/S,39.9410464490001,-75.14417173
0101000020E61000007036349D91CA52C088EA6C891BFE4340,-75.165137578,FONTAIN ST,Philadelphia, PA,39.9852153570001,0101000020110F00001C37CC353CEB5FC1A0A01283CC8D5241,9,1700,N/S,39.9852153570001,-75.165137578
0101000020E610000050780D50F3CA52C020023A4527FE4340,-75.171100629,PAGE ST,Philadelphia, PA,39.9855734380001,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,9,1700,S/S,39.9855734380001,-75.171100629
0101000020E610000044B260453AC952C070E7604274F84340,-75.14418158,N 19TH ST,Philadelphia, PA,39.9410479520001,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,6,500,E/S,39.9410479520001,-75.14418158
0101000020E6100000342DDEB3A1C652C0B0EBB42EA8044440,-75.103619544,TABOR RD,Philadelphia, PA,40.0363825210001,0101000020110F000019B7CC2B8CE45FC1F2CDA6AC0F955241,11,500,B/S,40.0363825210001,-75.103619544
0101000020E61000006402828F3AC952C080697A8B72F84340,-75.1441992539999,S 26TH ST,Philadelphia, PA,39.9409956310001,0101000020110F0000E93BCF7FF5E85FC11EF216E886875241,1,600,E/S,39.9409956310001,-75.1441992539999
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,N 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,6,100,W/S,39.9409949170001,-75.144194575
0101000020E610000034332FC420CD52C0A8963A56160A4440,-75.2051248989999,E EVERGREEN AVE,Philadelphia, PA,40.078806666,0101000020110F0000C2FF5C0D95EF5FC11F597737169B5241,21,200,N/S,40.078806666,-75.2051248989999
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,-75.228816592,LOCUST ST,Philadelphia, PA,39.9561857730001,0101000020110F00007389956328F25FC1D89DD356AE895241,1,2200,S/S,39.9561857730001,-75.228816592
0101000020E61000007CDB01413AC952C0A058877372F84340,-75.1441805379999,S 02ND ST,Philadelphia, PA,39.940992776,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,7,700,B/S,39.940992776,-75.1441805379999
0101000020E6100000F8570DC41DCA52C0B8A505376BFA4340,-75.158066762,MARVINE ST,Philadelphia, PA,39.95639694,0101000020110F0000C816246E77EA5FC1250E7D01B6895241,11,5700,B/S,39.95639694,-75.158066762
0101000020E610000038B0078678CA52C088DD83EC49FD4340,-75.1636061739999,N BOUVIER ST,Philadelphia, PA,39.9788184780001,0101000020110F0000B9F4639711EB5FC198EDCD2DE48C5241,9,1800,E/S,39.9788184780001,-75.1636061739999
0101000020E61000006882915FCBCA52C0104E9975E8F14340,-75.168662922,WARNOCK ST,Philadelphia, PA,39.889906597,0101000020110F00004DF7EC519EEB5FC1797B832B49805241,22,700,E/S,39.889906597,-75.168662922
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,S 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,28,2800,B/S,39.940994441,-75.1441914549999
0101000020E61000004080FA395FCD52C0C07DA1DD67094440,-75.208937163,W HIGHLAND AVE,Philadelphia, PA,40.0734822310001,0101000020110F0000CF3DA325FFEF5FC154884491549A5241,21,100,B/S,40.0734822310001,-75.208937163
0101000020E610000038E5A1543AC952C048A6847972F84340,-75.144185217,S 08TH ST,Philadelphia, PA,39.94099349,0101000020110F000057BBCD1BF5E85FC141E231D486875241,22,799,B/S,39.94099349,-75.144185217
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,7,LOT,E/S,39.944010533,-75.175691254
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,-75.174716487,LOMBARD ST,Philadelphia, PA,39.9458556920001,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,1,2400,S/S,39.9458556920001,-75.174716487
0101000020E6100000B482EA4233CE52C0302D9DBB4F034440,-75.2218787469999,COTTON,Philadelphia, PA,40.025870754,0101000020110F000040B4454F67F15FC1B5EC679D91935241,15,300,N/S,40.025870754,-75.2218787469999
0101000020E6100000A404EAEB3EC952C048E1A8B975F84340,-75.144465426,S 49TH ST,Philadelphia, PA,39.9410926890001,0101000020110F0000014F23E8FCE85FC1D3FFFA6D8A875241,2,700,B/S,39.9410926890001,-75.144465426
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,N 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,6,600,B/S,39.941047451,-75.1441782969999
0101000020E6100000E0D1195A15CC52C078187ED0B0014440,-75.18880322,AINSLIE ST,Philadelphia, PA,40.0132084480001,0101000020110F0000096A6BD2CEED5FC180EE5F78C5915241,8,3300,B/S,40.0132084480001,-75.18880322
0101000020E61000009056D5FB08CC52C070E1EB6BDDFA4340,-75.188048323,WINTER ST,Philadelphia, PA,39.9598822500001,0101000020110F00007D1332D0B9ED5FC111F5158C348A5241,10,1000,B/S,39.9598822500001,-75.188048323
0101000020E610000044C301AB85CB52C09044D85898F64340,-75.180033447,EMILY ST,Philadelphia, PA,39.926524263,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,24,1200,S/S,39.926524263,-75.180033447
0101000020E610000068E5B6613AC952C050B4807D72F84340,-75.144188336,S 12TH ST,Philadelphia, PA,39.9409939650001,0101000020110F0000B7580632F5E85FC141D39BD886875241,4,400,B/S,39.9409939650001,-75.144188336
0101000020E6100000A491C603F2CD52C0180E8E4351FB4340,-75.2178964079999,WALLACE ST,Philadelphia, PA,39.9634174770001,0101000020110F00009AB84E7BF8F05FC1D43454E8B48A5241,6,2000,B/S,39.9634174770001,-75.2178964079999
0101000020E610000070B525DD1CCC52C0D824605D5DF74340,-75.18926171,TANEY ST,Philadelphia, PA,39.9325367660001,0101000020110F0000A250E894DBED5FC1CB55CCE253865241,1,600,W/S,39.9325367660001,-75.18926171
0101000020E610000024EF56753AC952C0F0017E8372F84340,-75.144193015,S 18TH ST,Philadelphia, PA,39.940994679,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,1,400,E/S,39.940994679,-75.144193015
0101000020E610000008E58C473AC952C08872867572F84340,-75.144182098,N 04TH ST,Philadelphia, PA,39.9409930140001,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,10,599,E/S,39.9409930140001,-75.144182098
0101000020E61000000C0D2626B1CE52C010992C3A8EFA4340,-75.229562318,WALNUT ST,Philadelphia, PA,39.9574654310001,0101000020110F0000B34478243DF25FC1B12985CCDC895241,2,4600,S/S,39.9574654310001,-75.229562318
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,-75.237089391,DELANCEY ST,Philadelphia, PA,39.9554231930001,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,1,2100,S/S,39.9554231930001,-75.237089391
0101000020E6100000441A1481F5CD52C01813918A54FF4340,-75.218109388,BELMONT AVE,Philadelphia, PA,39.9947674950001,0101000020110F0000C41CAC68FEF05FC1C66DDB7B278F5241,3,1000,E/S,39.9947674950001,-75.218109388
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS ST,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,33,500,B/S,39.931263087,-75.184196862
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,1700,B/S,39.949027147,-75.240329865
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,-75.167534131,CAMAC ST,Philadelphia, PA,39.919672146,0101000020110F000032DDE9E77EEB5FC1282A240781845241,24,2600,W/S,39.919672146,-75.167534131
0101000020E61000009802485686CA52C0C8ECCC7497F84340,-75.164449282,JUNIPER ST,Philadelphia, PA,39.9421220780001,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,23,1400,B/S,39.9421220780001,-75.164449282
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,1,2300,B/S,39.9499324180001,-75.235144192
0101000020E610000058186B7D46D052C0805BF06F7EFC4340,-75.254302363,HAVERFORD ST,Philadelphia, PA,39.972608559,0101000020110F00001E8D9EA7EDF45FC1E67630A8028C5241,3,3100,S/S,39.972608559,-75.254302363
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,7,400 ISLAND,B/S,39.944010533,-75.175691254
0101000020E610000050645131DECB52C0A89F67BB1B014440,-75.1854365629999,SCOTTS LN,Philadelphia, PA,40.008658815,0101000020110F0000954DD92071ED5FC1ADCF9E2820915241,8,3200,W/S,40.008658815,-75.1854365629999
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,22,700,B/S,39.944010533,-75.175691254
0101000020E610000044BD002B42C952C028AE6E8548FA4340,-75.1446635729999,NEW ST,Philadelphia, PA,39.955338172,0101000020110F0000FA67D36B02E95FC15CD2FA908F895241,10,400,N/S,39.955338172,-75.1446635729999
0101000020E610000008E58C473AC952C08872867572F84340,-75.144182098,S 04TH ST,Philadelphia, PA,39.9409930140001,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,7,800,B/S,39.9409930140001,-75.144182098
0101000020E6100000803F52FD10C952C0C0A15DE345044440,-75.141661959,WAGNER ST,Philadelphia, PA,40.0333828170001,0101000020110F00004A16FCE2AEE85FC16C2639A4A2945241,11,1300,S/S,40.0333828170001,-75.141661959
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,-75.228816592,LOCUST ST,Philadelphia, PA,39.9561857730001,0101000020110F00007389956328F25FC1D89DD356AE895241,2,4100,S/S,39.9561857730001,-75.228816592
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,24,1200,B/S,39.931263087,-75.184196862
0101000020E6100000CCC7434C3AC952C060C6794474F84340,-75.144183222,S 21ST ST,Philadelphia, PA,39.941048202,0101000020110F00004F22970DF5E85FC1162598D088875241,1,200,E/S,39.941048202,-75.144183222
0101000020E6100000E456101C3AC952C0703CC53574F84340,-75.14417173,S 07TH ST,Philadelphia, PA,39.9410464490001,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,5,400,E/S,39.9410464490001,-75.14417173
0101000020E6100000CC9DFDD4FACA52C0383A807BE7F54340,-75.1715595699999,S CARLISLE ST,Philadelphia, PA,39.921126783,0101000020110F00006226F1EEEEEB5FC11E65F8CFB5845241,26,1400,E/S,39.921126783,-75.1715595699999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,2200,B/S,39.949027147,-75.240329865
0101000020E6100000789A8C5D74CC52C040FDFA9DFDF54340,-75.194602382,WATER ST,Philadelphia, PA,39.9218022800001,0101000020110F00004A893E3670EE5FC1645C1653CE845241,7,900,W/S,39.9218022800001,-75.194602382
0101000020E6100000CCC00FA166CB52C0B8FD8399CDF54340,-75.178138986,PORTER ST,Philadelphia, PA,39.9203369040001,0101000020110F0000EB30A509A6EC5FC193855D2699845241,27,1400,B/S,39.9203369040001,-75.178138986
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,7,300,S/S,39.9427968210001,-75.17392512
0101000020E610000060F941FD51C952C03863618D15F94340,-75.145629229,ST JAMES PL,Philadelphia, PA,39.9459702230001,0101000020110F00008158974B1DE95FC1B577137B3B885241,1,2200,S/S,39.9459702230001,-75.145629229
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,-75.174716487,LOMBARD ST,Philadelphia, PA,39.9458556920001,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,4,1000,S/S,39.9458556920001,-75.174716487
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,N 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,17,700,B/S,39.9409949170001,-75.144194575
0101000020E6100000081F629AA1CB52C00088C61089F74340,-75.1817384679999,WILDER,Philadelphia, PA,39.9338704080001,0101000020110F0000852AF7350AED5FC19D97F64984865241,23,1200,S/S,39.9338704080001,-75.1817384679999
0101000020E6100000CCC7434C3AC952C060C6794474F84340,-75.144183222,N 21ST ST,Philadelphia, PA,39.941048202,0101000020110F00004F22970DF5E85FC1162598D088875241,6,599,W/S,39.941048202,-75.144183222
0101000020E610000018E657B57CCC52C01062C8336DFB4340,-75.195111595,MT VERNON ST,Philadelphia, PA,39.964270089,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,6,1600,N/S,39.964270089,-75.195111595
0101000020E6100000B0DB164E3AC952C0688C857772F84340,-75.144183657,S 06TH ST,Philadelphia, PA,39.9409932520001,0101000020110F00003483B010F5E85FC14DB9FBD186875241,22,799,B/S,39.9409932520001,-75.144183657
0101000020E61000009C902E1AF8CD52C0A8692CDB73FB4340,-75.218267961,OLIVE,Philadelphia, PA,39.9644731490001,0101000020110F00000DD56AD202F15FC156BD383DDB8A5241,10,400,S/S,39.9644731490001,-75.218267961
0101000020E6100000402B7EF3C5CE52C0D84CC0476EFB4340,-75.230831979,SPRING ST,Philadelphia, PA,39.9643029870001,0101000020110F00008F521A7A60F25FC1F4D77C0FD58A5241,6,2100,S/S,39.9643029870001,-75.230831979
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,5,500,S/S,39.9551416310001,-75.2303837109999
0101000020E610000018690EE843CA52C0D891E8A770F54340,-75.1603946819999,FRANKLIN ST,Philadelphia, PA,39.9175004850001,0101000020110F0000D1DA4837B8EA5FC10BFF0F3A32845241,24,2300,E/S,39.9175004850001,-75.1603946819999
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,-75.194891614,SPRING GARDEN ST,Philadelphia, PA,39.962560368,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,6,2000,S/S,39.962560368,-75.194891614
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,7,799,B/S,39.9410459480001,-75.144168447
0101000020E6100000B0AB142B98CF52C0E0F7161331FE4340,-75.2436626149999,N SALFORD ST,Philadelphia, PA,39.9858726370001,0101000020110F000005544B8DC5F35FC1F315AF62E48D5241,3,99,W/S,39.9858726370001,-75.2436626149999
0101000020E6100000686CF3223AC952C02841E03774F84340,-75.144173372,S 09TH ST,Philadelphia, PA,39.9410467000001,0101000020110F00009D206AC7F4E85FC10F26A3C288875241,22,700,B/S,39.9410467000001,-75.144173372
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,-75.228816592,LOCUST ST,Philadelphia, PA,39.9561857730001,0101000020110F00007389956328F25FC1D89DD356AE895241,2,4500,B/S,39.9561857730001,-75.228816592
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,1,2100,N/S,39.944010533,-75.175691254
0101000020E6100000B0DB164E3AC952C0688C857772F84340,-75.144183657,S 06TH ST,Philadelphia, PA,39.9409932520001,0101000020110F00003483B010F5E85FC14DB9FBD186875241,7,1000,B/S,39.9409932520001,-75.144183657
0101000020E610000040F3613F29CC52C020F2230CF0F54340,-75.190017553,OREGON AVE,Philadelphia, PA,39.921388166,0101000020110F0000F205DF9DF0ED5FC1BD3F1D4CBF845241,29,1200,S/S,39.921388166,-75.190017553
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,SARTAIN,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,24,1800,E/S,39.952283116,-75.1624456449999
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,-75.194891614,SPRING GARDEN ST,Philadelphia, PA,39.962560368,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,3,3700,B/S,39.962560368,-75.194891614
0101000020E61000003812A91538C852C01075D817A5FC4340,-75.128423133,E MONTGOMERY AVE,Philadelphia, PA,39.9737882430001,0101000020110F0000D543AA733EE75FC1E5B74E7F2D8C5241,10,1100,B/S,39.9737882430001,-75.128423133
0101000020E6100000F89EF633F3CD52C0E0C64BA99EFA4340,-75.217968932,S FALLEN ST,Philadelphia, PA,39.957966959,0101000020110F0000DA3C0080FAF05FC1809CFF01EF895241,2,UNIT,E/S,39.957966959,-75.217968932
0101000020E61000001884DFA4AECB52C01012F53188F64340,-75.182534426,SNYDER AVE,Philadelphia, PA,39.9260313460001,0101000020110F0000ABF5B95C20ED5FC12EB3F3CA67855241,24,900,S/S,39.9260313460001,-75.182534426
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,1,2100,S/S,39.9551416310001,-75.2303837109999
0101000020E6100000E808BA9F4EC552C0C0B0F13DFC024440,-75.082923824,DYRE ST,Philadelphia, PA,40.023322814,0101000020110F0000521C3B364CE25FC1B77A3E0435935241,12,1300,N/S,40.023322814,-75.082923824
0101000020E61000007C9899A623CC52C01839813F75F94340,-75.189675951,SOUTH ST,Philadelphia, PA,39.948890627,0101000020110F00009B4C251CE7ED5FC168B6D77EA5885241,1,1500,B/S,39.948890627,-75.189675951
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,-75.2447584289999,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,23,800,B/S,39.9472477620001,-75.2447584289999
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,-75.2369035689999,PEMBERTON ST,Philadelphia, PA,39.9511516600001,0101000020110F0000FC93D37209F35FC191A8C493F7885241,1,2000,S/S,39.9511516600001,-75.2369035689999
0101000020E610000018E657B57CCC52C01062C8336DFB4340,-75.195111595,MT VERNON ST,Philadelphia, PA,39.964270089,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,10,1200,B/S,39.964270089,-75.195111595
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,-75.1709078659999,S ROSEWOOD ST,Philadelphia, PA,39.921983025,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,27,1800,W/S,39.921983025,-75.1709078659999
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,1,2200,S/S,39.9551416310001,-75.2303837109999
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,-75.2447584289999,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,23,900,B/S,39.9472477620001,-75.2447584289999
0101000020E61000000871E9EE53CC52C01090FA1B4F014440,-75.1926228789999,ARNOLD ST,Philadelphia, PA,40.0102267240001,0101000020110F00002217611F39EE5FC1B392AB2059915241,8,3300,W/S,40.0102267240001,-75.1926228789999
0101000020E61000009855C37105CB52C038984A352FF64340,-75.172207299,S HICKS ST,Philadelphia, PA,39.923315679,0101000020110F00006837A7F500EC5FC10E7F3A3E05855241,27,2300,E/S,39.923315679,-75.172207299
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,-75.144186777,S 10TH ST,Philadelphia, PA,39.940993727,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,23,1300,B/S,39.940993727,-75.144186777
